Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,CG,Fi,Bi,Perd,TEAr1,TEAr2,TEAr,Peaje_Org,Periodo_Org,源文件
16/02/2024,2,6.2TD,P6,75.382,5,1.64,,,,0.236,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240216
16/02/2024,3,6.2TD,P6,75.189,5.58,1.99,,,,0.238,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240216
16/02/2024,4,6.2TD,P6,71.493,6.67,1.23,,,,0.242,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240216
16/02/2024,5,6.2TD,P6,67.28,7.04,1.67,,,,0.241,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240216
16/02/2024,6,6.2TD,P6,70.265,6.52,1.24,,,,0.236,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240216
16/02/2024,7,6.2TD,P6,76.031,5.53,1.54,,,,0.22,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240216
16/02/2024,8,6.2TD,P6,80.762,1.82,0.9,,,,0.21,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240216
16/02/2024,9,6.2TD,P2,86.35,1.91,0.87,,,,0.2,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240216
16/02/2024,10,6.2TD,P2,79.873,2.24,1.41,,,,0.192,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240216
16/02/2024,11,6.2TD,P1,71.337,2.72,1.83,,,,0.188,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240216
16/02/2024,12,6.2TD,P1,70.23,2.94,2,,,,0.19,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240216
16/02/2024,13,6.2TD,P1,65.601,3.33,2,,,,0.185,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240216
16/02/2024,14,6.2TD,P1,67.327,3.11,1.81,,,,0.182,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240216
16/02/2024,15,6.2TD,P2,64.513,3.25,1.75,,,,0.18,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240216
16/02/2024,16,6.2TD,P2,64.949,3.17,2.24,,,,0.185,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240216
16/02/2024,17,6.2TD,P2,69.477,2.87,2.14,,,,0.187,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240216
16/02/2024,18,6.2TD,P2,73.599,2.15,1.79,,,,0.19,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240216
16/02/2024,19,6.2TD,P1,83.824,1.27,0.84,,,,0.196,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240216
16/02/2024,20,6.2TD,P1,97.631,0.74,0.48,,,,0.2,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240216
16/02/2024,21,6.2TD,P1,92.951,0.8,0.67,,,,0.202,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240216
16/02/2024,22,6.2TD,P1,89.723,0.88,0.81,,,,0.202,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240216
16/02/2024,23,6.2TD,P2,85.477,1.01,0.93,,,,0.207,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240216
16/02/2024,24,6.2TD,P2,81.772,1.17,1.26,,,,0.214,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240216
17/02/2024,1,6.2TD,P6,72.041,4.97,1.98,,,,0.232,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240217
17/02/2024,2,6.2TD,P6,73.543,6.46,2.7,,,,0.241,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240217
17/02/2024,3,6.2TD,P6,74.548,7.16,2.93,,,,0.247,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240217
17/02/2024,4,6.2TD,P6,73.868,8.41,3.15,,,,0.248,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240217
17/02/2024,5,6.2TD,P6,73.817,8.52,3,,,,0.252,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240217
17/02/2024,6,6.2TD,P6,73.188,8.64,3.01,,,,0.252,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240217
17/02/2024,7,6.2TD,P6,72.772,8.34,2.92,,,,0.246,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240217
